order_id,order_status,order_created_at,order_date,payment_at,shipping_deadline,shipping_arranged_at,order_completed_at,payment_lead_time_minutes,processing_time_minutes,completion_time_hours,deadline_margin_minutes,is_cancelled,has_started_fulfillment,cancellation_stage,processing_category,is_late_shipment,is_returned,returned_items,total_items,unique_products,is_deadline_risk,cancellation_category
2510021PQ9WEHQ,Selesai,2025-10-02 05:59:00,2025-10-02,2025-10-02 05:59:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-11 09:25:00,0.0,757.0,206.81666666666666,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021QPUWBKG,Selesai,2025-10-02 06:17:00,2025-10-02,2025-10-02 06:17:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-11 13:20:00,0.0,739.0,210.73333333333332,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021R7Y8R5E,Selesai,2025-10-02 06:26:00,2025-10-02,2025-10-02 06:27:00,2025-10-02 23:59:00,2025-10-02 15:17:00,2025-10-04 14:48:00,1.0,531.0,47.516666666666666,522.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021S38V0BP,Batal,2025-10-02 06:41:00,2025-10-02,2025-10-02 06:41:00,2025-10-02 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Address
2510021TY6NBN7,Selesai,2025-10-02 07:15:00,2025-10-02,2025-10-02 07:15:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-05 16:59:00,0.0,681.0,70.38333333333334,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021U1JYV6X,Selesai,2025-10-02 07:16:00,2025-10-02,2025-10-02 07:16:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-03 20:44:00,0.0,680.0,26.133333333333333,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021UQ7B15N,Selesai,2025-10-02 07:28:00,2025-10-02,2025-10-02 07:29:00,2025-10-02 23:59:00,2025-10-02 18:37:00,2025-10-03 11:04:00,1.0,669.0,16.45,322.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021UTK5H8H,Selesai,2025-10-02 07:30:00,2025-10-02,2025-10-02 07:31:00,2025-10-02 23:59:00,2025-10-02 20:30:00,2025-10-11 15:16:00,1.0,780.0,210.76666666666668,209.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021VWEVQ59,Selesai,2025-10-02 07:50:00,2025-10-02,2025-10-02 07:50:00,2025-10-02 23:59:00,2025-10-02 18:35:00,2025-10-21 12:55:00,0.0,645.0,450.3333333333333,324.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021VWY57YN,Batal,2025-10-02 07:50:00,2025-10-02,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Unpaid Order
2510021WXT2MAH,Selesai,2025-10-02 08:08:00,2025-10-02,2025-10-02 08:09:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-10 13:47:00,1.0,628.0,187.18333333333334,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021XY5SVGC,Selesai,2025-10-02 08:26:00,2025-10-02,2025-10-02 08:27:00,2025-10-02 23:59:00,2025-10-02 18:37:00,2025-10-10 10:29:00,1.0,611.0,183.86666666666667,322.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510021YMT5Q2E,Selesai,2025-10-02 08:39:00,2025-10-02,2025-10-02 08:39:00,2025-10-02 23:59:00,2025-10-02 15:17:00,2025-10-07 16:46:00,0.0,398.0,121.48333333333333,522.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251002204HQMFK,Selesai,2025-10-02 08:47:00,2025-10-02,2025-10-02 08:48:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-10 19:07:00,1.0,589.0,192.51666666666668,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100220MRF6N8,Batal,2025-10-02 08:56:00,2025-10-02,2025-10-02 08:56:00,2025-10-02 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Address
25100220RJGJN3,Selesai,2025-10-02 08:59:00,2025-10-02,2025-10-02 09:00:00,2025-10-02 23:59:00,2025-10-02 18:37:00,2025-10-29 17:18:00,1.0,578.0,646.6833333333333,322.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100221N8WWX3,Batal,2025-10-02 09:15:00,2025-10-02,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Unpaid Order
251002227XV0MS,Batal,2025-10-02 09:25:00,2025-10-02,2025-10-02 09:25:00,2025-10-02 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
25100224DPH9JN,Selesai,2025-10-02 10:04:00,2025-10-02,2025-10-02 10:04:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-12 19:31:00,0.0,512.0,240.91666666666666,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100224DRCSXD,Selesai,2025-10-02 10:04:00,2025-10-02,2025-10-02 10:04:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-27 10:02:00,0.0,512.0,591.4333333333333,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100226B140CB,Selesai,2025-10-02 10:38:00,2025-10-02,2025-10-02 10:39:00,2025-10-02 23:59:00,2025-10-02 18:37:00,2025-10-11 15:52:00,1.0,479.0,213.25,322.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100227Q1RDFA,Selesai,2025-10-02 11:03:00,2025-10-02,2025-10-02 11:03:00,2025-10-02 23:59:00,2025-10-02 18:35:00,2025-10-11 17:38:00,0.0,452.0,215.05,324.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100229MN0813,Batal,2025-10-02 11:37:00,2025-10-02,2025-10-02 11:37:00,2025-10-02 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,3,2,0,Other
25100229U202BC,Selesai,2025-10-02 11:41:00,2025-10-02,2025-10-02 11:41:00,2025-10-02 23:59:00,2025-10-02 20:29:00,2025-10-14 22:29:00,0.0,528.0,290.0,210.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100229UK4UXY,Selesai,2025-10-02 11:41:00,2025-10-02,2025-10-02 11:41:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-14 14:38:00,0.0,415.0,284.03333333333336,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022A37A7M4,Batal,2025-10-02 11:46:00,2025-10-02,2025-10-02 11:46:00,2025-10-02 23:59:00,2025-10-02 20:29:00,,0.0,523.0,,210.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,2,1,0,Delivery Failed
2510022A8WEN7H,Selesai,2025-10-02 11:49:00,2025-10-02,2025-10-02 11:49:00,2025-10-02 23:59:00,2025-10-02 18:36:00,2025-10-07 19:07:00,0.0,407.0,120.51666666666667,323.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022AHWF01K,Selesai,2025-10-02 11:54:00,2025-10-02,2025-10-02 11:54:00,2025-10-02 23:59:00,2025-10-02 18:37:00,2025-10-07 14:01:00,0.0,403.0,115.4,322.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022AJVWKPW,Selesai,2025-10-02 11:54:00,2025-10-02,2025-10-02 11:54:00,2025-10-02 23:59:00,2025-10-02 18:37:00,2025-10-09 10:32:00,0.0,403.0,159.91666666666666,322.0,0,1,Not Cancelled,Normal,0,0,0,2,1,0,Not Cancelled
2510022BE1R36E,Selesai,2025-10-02 12:10:00,2025-10-02,2025-10-02 12:10:00,2025-10-03 23:59:00,2025-10-02 15:17:00,2025-10-07 07:06:00,0.0,187.0,111.81666666666666,1962.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022BENTF0V,Selesai,2025-10-02 12:10:00,2025-10-02,2025-10-02 12:11:00,2025-10-03 23:59:00,2025-10-02 18:36:00,2025-10-06 10:40:00,1.0,386.0,88.06666666666666,1763.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022BM4BDTC,Selesai,2025-10-02 12:13:00,2025-10-02,2025-10-02 12:13:00,2025-10-03 23:59:00,2025-10-02 18:36:00,2025-10-07 16:44:00,0.0,383.0,118.13333333333334,1763.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022CBA7X1P,Selesai,2025-10-02 12:26:00,2025-10-02,2025-10-02 12:26:00,2025-10-03 23:59:00,2025-10-02 18:36:00,2025-10-03 22:33:00,0.0,370.0,27.95,1763.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022CEP2Q1U,Selesai,2025-10-02 12:28:00,2025-10-02,2025-10-02 12:28:00,2025-10-03 23:59:00,2025-10-02 18:35:00,2025-10-05 16:35:00,0.0,367.0,70.0,1764.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022EH7MDK8,Selesai,2025-10-02 13:05:00,2025-10-02,2025-10-02 13:05:00,2025-10-03 23:59:00,2025-10-02 18:35:00,2025-10-21 12:00:00,0.0,330.0,449.4166666666667,1764.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022EK0SMHX,Selesai,2025-10-02 13:06:00,2025-10-02,2025-10-02 13:07:00,2025-10-03 23:59:00,2025-10-02 18:38:00,2025-10-08 14:43:00,1.0,332.0,140.08333333333334,1761.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022ET3TC0U,Selesai,2025-10-02 13:10:00,2025-10-02,2025-10-02 13:10:00,2025-10-03 23:59:00,2025-10-02 18:35:00,2025-10-05 16:46:00,0.0,325.0,70.18333333333334,1764.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022ETG4V7T,Selesai,2025-10-02 13:10:00,2025-10-02,2025-10-02 13:11:00,2025-10-03 23:59:00,2025-10-02 18:37:00,2025-10-05 02:43:00,1.0,327.0,56.1,1762.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022F8APJ0T,Batal,2025-10-02 13:18:00,2025-10-02,2025-10-02 13:18:00,2025-10-03 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
2510022GVMCF7S,Selesai,2025-10-02 13:47:00,2025-10-02,2025-10-02 13:47:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-17 14:12:00,0.0,1666.0,332.65,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022HJJANM5,Selesai,2025-10-02 13:59:00,2025-10-02,2025-10-02 14:00:00,2025-10-03 23:59:00,2025-10-02 14:00:00,2025-10-06 19:37:00,1.0,1.0,101.61666666666666,2039.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022HJP2AFT,Selesai,2025-10-02 14:00:00,2025-10-02,2025-10-02 14:24:00,2025-10-03 23:59:00,2025-10-03 17:35:00,2025-10-13 20:42:00,24.0,1655.0,243.11666666666667,384.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022NEQ9G4M,Selesai,2025-10-02 15:09:00,2025-10-02,2025-10-02 15:09:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-11 16:06:00,0.0,1583.0,190.56666666666666,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022P8DBT6D,Selesai,2025-10-02 15:23:00,2025-10-02,2025-10-02 15:23:00,2025-10-03 23:59:00,2025-10-03 17:36:00,2025-10-07 17:18:00,0.0,1573.0,95.7,383.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022REYNNQF,Selesai,2025-10-02 16:03:00,2025-10-02,2025-10-02 16:03:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-15 18:03:00,0.0,1530.0,288.5,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022RH3BS43,Batal,2025-10-02 16:04:00,2025-10-02,2025-10-02 16:04:00,2025-10-03 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
2510022UQH4R04,Selesai,2025-10-02 17:01:00,2025-10-02,2025-10-02 17:01:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-13 17:18:00,0.0,1472.0,239.75,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022XDJDQVE,Batal,2025-10-02 17:49:00,2025-10-02,2025-10-02 17:49:00,2025-10-03 23:59:00,2025-10-03 17:33:00,,0.0,1424.0,,386.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
2510022XF7TEX2,Selesai,2025-10-02 17:50:00,2025-10-02,2025-10-02 17:51:00,2025-10-03 23:59:00,2025-10-02 17:51:00,2025-10-04 15:10:00,1.0,1.0,45.31666666666667,1808.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022XUCWTF5,Selesai,2025-10-02 17:57:00,2025-10-02,2025-10-02 17:57:00,2025-10-03 23:59:00,2025-10-03 17:31:00,2025-10-13 20:13:00,0.0,1414.0,242.7,388.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022Y2SCGVC,Selesai,2025-10-02 18:01:00,2025-10-02,2025-10-02 18:01:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-16 11:33:00,0.0,1413.0,305.98333333333335,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510022Y4T9AVN,Selesai,2025-10-02 18:02:00,2025-10-02,2025-10-02 18:03:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-12 17:46:00,1.0,1410.0,216.23333333333332,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100230FW9T9K,Selesai,2025-10-02 18:26:00,2025-10-02,2025-10-02 18:27:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-08 15:28:00,1.0,1388.0,117.9,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100230GM5JRP,Selesai,2025-10-02 18:27:00,2025-10-02,2025-10-02 18:27:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-13 15:49:00,0.0,1387.0,238.25,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251002326DGQVV,Selesai,2025-10-02 18:57:00,2025-10-02,2025-10-02 18:58:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-13 15:44:00,1.0,1357.0,238.16666666666666,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251002326JB023,Selesai,2025-10-02 18:57:00,2025-10-02,2025-10-02 18:57:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-11 19:08:00,0.0,1356.0,193.58333333333334,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100232FHDHPB,Selesai,2025-10-02 19:02:00,2025-10-02,2025-10-02 19:02:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-15 20:07:00,0.0,1351.0,290.56666666666666,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100232UHPHBH,Selesai,2025-10-02 19:09:00,2025-10-02,2025-10-02 19:09:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-11 15:33:00,0.0,1343.0,190.01666666666668,387.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
25100232WU4BP4,Selesai,2025-10-02 19:10:00,2025-10-02,2025-10-02 19:10:00,2025-10-03 23:59:00,2025-10-03 17:35:00,2025-10-11 21:45:00,0.0,1345.0,196.16666666666666,384.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100233D4BU0S,Selesai,2025-10-02 19:19:00,2025-10-02,2025-10-02 19:19:00,2025-10-03 23:59:00,2025-10-02 19:19:00,2025-10-10 10:19:00,0.0,0.0,183.0,1720.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510023605996G,Batal,2025-10-02 20:05:00,2025-10-02,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Address
25100236P27FGC,Selesai,2025-10-02 20:17:00,2025-10-02,2025-10-02 20:17:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-06 23:02:00,0.0,1277.0,77.46666666666667,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251002388KQNAH,Selesai,2025-10-02 20:45:00,2025-10-02,2025-10-02 20:46:00,2025-10-03 23:59:00,2025-10-02 20:46:00,2025-10-07 09:11:00,1.0,1.0,108.41666666666667,1633.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100238S06X3A,Selesai,2025-10-02 20:55:00,2025-10-02,2025-10-02 21:04:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-06 08:13:00,9.0,1238.0,62.666666666666664,386.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
25100239AD56VM,Selesai,2025-10-02 21:04:00,2025-10-02,2025-10-02 21:04:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-13 11:48:00,0.0,1228.0,234.26666666666668,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510023D7925C0,Batal,2025-10-02 22:14:00,2025-10-02,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Address
2510023DA4MWJC,Selesai,2025-10-02 22:16:00,2025-10-02,2025-10-02 22:18:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-06 19:59:00,2.0,1157.0,74.43333333333334,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510023DW0AHXX,Selesai,2025-10-02 22:26:00,2025-10-02,2025-10-02 22:26:00,2025-10-03 23:59:00,2025-10-03 17:36:00,2025-10-17 14:46:00,0.0,1150.0,333.1666666666667,383.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510033FRW7C6G,Selesai,2025-10-02 23:00:00,2025-10-02,2025-10-02 23:00:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-12 11:00:00,0.0,1112.0,209.46666666666667,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510033GHG016X,Selesai,2025-10-02 23:14:00,2025-10-02,2025-10-02 23:15:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-11 16:47:00,1.0,1099.0,191.23333333333332,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510033HJ37RGP,Selesai,2025-10-02 23:32:00,2025-10-02,2025-10-02 23:32:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-18 13:44:00,0.0,1080.0,356.2,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510033JDXWR5F,Selesai,2025-10-02 23:47:00,2025-10-02,2025-10-02 23:48:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-12 09:50:00,1.0,1067.0,208.26666666666668,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510033S2811P6,Selesai,2025-10-03 01:46:00,2025-10-03,2025-10-03 01:46:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-08 10:15:00,0.0,946.0,112.71666666666667,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510033WWEQR9K,Selesai,2025-10-03 03:13:00,2025-10-03,2025-10-03 03:13:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-08 19:07:00,0.0,859.0,121.58333333333333,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100344GT5YJ2,Batal,2025-10-03 05:11:00,2025-10-03,2025-10-03 05:11:00,2025-10-03 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
25100348EHQE82,Selesai,2025-10-03 06:21:00,2025-10-03,2025-10-03 06:22:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-04 14:11:00,1.0,672.0,20.633333333333333,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100348J8VX4P,Selesai,2025-10-03 06:24:00,2025-10-03,2025-10-03 06:24:00,2025-10-03 23:59:00,2025-10-03 17:35:00,2025-10-10 14:40:00,0.0,671.0,165.08333333333334,384.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251003499SD0TC,Selesai,2025-10-03 06:37:00,2025-10-03,2025-10-03 06:37:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-11 17:50:00,0.0,657.0,192.26666666666668,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
25100349U4F0RU,Selesai,2025-10-03 06:46:00,2025-10-03,2025-10-03 06:47:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-08 14:45:00,1.0,648.0,117.18333333333334,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034BDH3HK1,Batal,2025-10-03 07:15:00,2025-10-03,2025-10-03 07:15:00,2025-10-03 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
2510034D01K1P6,Selesai,2025-10-03 07:43:00,2025-10-03,2025-10-03 07:43:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-05 15:09:00,0.0,591.0,45.583333333333336,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034E8KGK0P,Selesai,2025-10-03 08:06:00,2025-10-03,2025-10-03 10:24:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-11 15:49:00,138.0,567.0,190.26666666666668,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034FG42JT8,Selesai,2025-10-03 08:28:00,2025-10-03,2025-10-03 08:28:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-17 09:48:00,0.0,545.0,328.25,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034FHF1XWF,Selesai,2025-10-03 08:28:00,2025-10-03,2025-10-03 08:28:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-14 12:31:00,0.0,545.0,258.96666666666664,386.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
2510034GV1U4WP,Selesai,2025-10-03 08:52:00,2025-10-03,2025-10-03 08:52:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-08 10:58:00,0.0,522.0,113.4,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034H645JGB,Selesai,2025-10-03 08:58:00,2025-10-03,2025-10-03 08:59:00,2025-10-03 23:59:00,2025-10-03 15:38:00,2025-10-11 21:32:00,1.0,400.0,197.9,501.0,0,1,Not Cancelled,Normal,0,0,0,2,1,0,Not Cancelled
2510034HFEMTQC,Selesai,2025-10-03 09:03:00,2025-10-03,2025-10-03 09:03:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-08 05:23:00,0.0,510.0,107.83333333333333,386.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034HMHQD02,Selesai,2025-10-03 09:06:00,2025-10-03,2025-10-03 09:06:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-28 20:11:00,0.0,506.0,602.65,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034K4CCGWA,Selesai,2025-10-03 09:33:00,2025-10-03,2025-10-03 09:33:00,2025-10-03 23:59:00,2025-10-03 17:49:00,2025-10-17 16:57:00,0.0,496.0,335.1333333333333,370.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034K9R2R0W,Selesai,2025-10-03 09:36:00,2025-10-03,2025-10-03 09:36:00,2025-10-03 23:59:00,2025-10-03 17:33:00,2025-10-05 13:26:00,0.0,477.0,43.88333333333333,386.0,0,1,Not Cancelled,Normal,0,0,0,3,2,0,Not Cancelled
2510034KRTKPP9,Selesai,2025-10-03 09:44:00,2025-10-03,2025-10-03 09:44:00,2025-10-03 23:59:00,2025-10-03 17:35:00,2025-10-10 12:53:00,0.0,471.0,163.3,384.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034M1KXM2A,Selesai,2025-10-03 09:49:00,2025-10-03,2025-10-03 09:49:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-06 14:42:00,0.0,465.0,69.13333333333334,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034MJR89P1,Selesai,2025-10-03 09:59:00,2025-10-03,2025-10-03 09:59:00,2025-10-03 23:59:00,2025-10-03 17:49:00,2025-10-12 12:00:00,0.0,470.0,210.18333333333334,370.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034MPCKGXQ,Selesai,2025-10-03 10:01:00,2025-10-03,2025-10-03 10:02:00,2025-10-03 23:59:00,2025-10-03 17:32:00,2025-10-13 11:45:00,1.0,451.0,234.21666666666667,387.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034P0D9RAF,Selesai,2025-10-03 10:24:00,2025-10-03,2025-10-03 10:25:00,2025-10-03 23:59:00,2025-10-03 17:49:00,2025-10-06 07:20:00,1.0,445.0,61.516666666666666,370.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034PREXVM2,Selesai,2025-10-03 10:38:00,2025-10-03,2025-10-03 10:38:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-13 15:17:00,0.0,416.0,237.71666666666667,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034PWAD1UT,Selesai,2025-10-03 10:40:00,2025-10-03,2025-10-03 10:41:00,2025-10-03 23:59:00,2025-10-03 15:38:00,2025-10-13 21:14:00,1.0,298.0,245.6,501.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034Q7GGGXQ,Selesai,2025-10-03 10:46:00,2025-10-03,2025-10-03 10:46:00,2025-10-03 23:59:00,2025-10-03 15:38:00,2025-10-05 03:35:00,0.0,292.0,35.95,501.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034QAW7J3T,Selesai,2025-10-03 10:48:00,2025-10-03,2025-10-03 10:48:00,2025-10-03 23:59:00,2025-10-03 15:38:00,2025-10-05 10:31:00,0.0,290.0,42.88333333333333,501.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
2510034QHHW409,Selesai,2025-10-03 10:52:00,2025-10-03,2025-10-03 10:52:00,2025-10-03 23:59:00,2025-10-03 17:34:00,2025-10-12 22:17:00,0.0,402.0,220.71666666666667,385.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
